শনিবার (২৭ আগস্ট) রাতে পটুয়াখালী সদর থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি) মো. মনিরুজ্জামান এ তথ্য নিশ্চিত করেছেন।
বিএনপি	NNP	B-ORG
মহাসচিব	NNC	B-PER
মির্জা	NNP	B-PER
ফখরুল	NNP	I-PER
ইসলাম	NNP	I-PER
আলমগীর।	NNP	I-PER

বাংলাদেশ বার্ড ক্লাব ২০০০ সালে জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে প্রথম পাখি মেলার আয়োজন করে।
বাংলাদেশ	NNP	B-ORG
বার্ড	NNP	I-ORG
ক্লাব	NNP	I-ORG
২০০০	QF	B-D&T
সালে	NNC	I-D&T
জাহাঙ্গীরনগর	NNP	B-ORG
বিশ্ববিদ্যালয়ে	NNP	I-ORG
প্রথম	ADJ	B-NUM
পাখি	NNC	B-EVENT
মেলার	NNC	I-EVENT
আয়োজন	NNC	B-OTH
করে।	VF	B-OTH

এ ছাড়াও আরও একাধিক ফিচারের ঘোষণা করেছে সংস্থা।
এ	PRO	B-OTH
ছাড়াও	PP	B-OTH
আরও	ADJ	B-OTH
একাধিক	ADJ	B-OTH
ফিচারের	NNC	B-OTH
ঘোষণা	NNC	B-OTH
করেছে	VF	B-OTH
সংস্থা।	PRO	B-ORG

ঘটনাটি ঘটেছে ভারতের উত্তরপ্রদেশের এটাওয়াতে।
ঘটনাটি	NNC	B-OTH
ঘটেছে	VF	B-OTH
ভারতের	NNP	B-GPE
উত্তরপ্রদেশের	NNP	B-GPE
এটাওয়াতে।	NNP	B-LOC

স্যামসাং স্মার্ট টিভি ব্যবহারকারী ম্যানুয়াল
স্যামসাং	NNP	B-ORG
স্মার্ট	NNC	B-OTH
টিভি	NNC	B-OTH
ব্যবহারকারী	NNC	B-PER
ম্যানুয়াল	NNC	B-OTH

তৃতীয়তঃ নফল ইবাদতের মাধ্যমে আল্লাহর বিশেষ ভালোবাসা অর্জন করা যায়।
তৃতীয়তঃ	ADV	B-OTH
নফল	ADJ	B-OTH
ইবাদতের	NNC	B-OTH
মাধ্যমে	PP	B-OTH
আল্লাহর	NNP	B-PER
বিশেষ	ADJ	B-OTH
ভালোবাসা	NNC	B-OTH
অর্জন	NNC	B-OTH
করা	NNC	B-OTH
যায়।	VF	B-OTH

শিশু থেকে পরিণত বয়সের অনেকেই অ্যাজমা বা শ্বাসকষ্ট বা হাঁপানি রোগে ভুগছেন।
শিশু	NNC	B-PER
থেকে	PP	B-OTH
পরিণত	ADJ	B-OTH
বয়সের	NNC	B-OTH
অনেকেই	PRO	B-OTH
অ্যাজমা	NNC	B-MISC
বা	CONJ	B-OTH
শ্বাসকষ্ট	NNC	B-OTH
বা	CONJ	B-OTH
হাঁপানি	NNC	B-MISC
রোগে	NNC	B-OTH
ভুগছেন।	VF	B-OTH

গত ১ নভেম্বর রাতে রাজধানীর গুলশান এলাকা থেকে পিবিআই’র একটি দল তাকে গ্রেফতার করে।
গত	ADJ	B-D&T
১	QF	I-D&T
নভেম্বর	NNP	I-D&T
রাতে	NNC	I-D&T
রাজধানীর	NNC	B-OTH
গুলশান	NNP	B-LOC
এলাকা	NNC	B-OTH
থেকে	PP	B-OTH
পিবিআই’র	NNP	B-ORG
একটি	QF	B-NUM
দল	NNC	B-OTH
তাকে	PRO	B-OTH
গ্রেফতার	NNC	B-OTH
করে।	VF	B-OTH

আবহাওয়া অধিদপ্তরের সর্বশেষ বিজ্ঞপ্তিতে বলা হচ্ছে, গতকাল ঢাকার সর্বনিম্ন তাপমাত্রা ছিল ২৭ দশমিক ৬ ডিগ্রি সেলসিয়াস।
আবহাওয়া	NNC	B-ORG
অধিদপ্তরের	NNP	I-ORG
সর্বশেষ	ADJ	B-OTH
বিজ্ঞপ্তিতে	NNC	B-OTH
বলা	NNC	B-OTH
হচ্ছে,	VF	B-OTH
গতকাল	NNC	B-D&T
ঢাকার	NNP	B-GPE
সর্বনিম্ন	ADJ	B-OTH
তাপমাত্রা	NNC	B-OTH
ছিল	VF	B-OTH
২৭	QF	B-NUM
দশমিক	NNC	I-NUM
৬	QF	I-NUM
ডিগ্রি	NNC	B-UNIT
সেলসিয়াস।	NNC	I-UNIT

ইসি সূত্র জানায়, চলমান আইডিইএ প্রকল্পের মেয়াদ চলতি বছরের ডিসেম্বরে শেষ হতে যাচ্ছে।
ইসি	NNP	B-ORG
সূত্র	NNC	B-OTH
জানায়,	VF	B-OTH
চলমান	ADJ	B-OTH
আইডিইএ	NNP	B-ORG
প্রকল্পের	NNC	B-OTH
মেয়াদ	NNC	B-OTH
চলতি	ADJ	B-OTH
বছরের	NNC	B-OTH
ডিসেম্বরে	NNP	B-D&T
শেষ	NNC	B-OTH
হতে	VNF	B-OTH
যাচ্ছে।	VF	B-OTH

পাবনা সংবাদদাতা: গ্রামীণ সড়ক অবকাঠামোয় বদলে গেছে পাবনার কৃষি অর্থনীতি।
পাবনা	NNP	B-GPE
সংবাদদাতা:	NNC	B-OTH
গ্রামীণ	ADJ	B-OTH
সড়ক	NNC	B-OTH
অবকাঠামোয়	NNC	B-OTH
বদলে	VNF	B-OTH
গেছে	VF	B-OTH
পাবনার	NNP	B-GPE
কৃষি	NNC	B-OTH
অর্থনীতি।	NNC	B-OTH

[লেখকঃ স্বাস্থ্য ব্যবস্থা উন্নয়ন ফোরামের প্রতিষ্ঠাতা।
[লেখকঃ	PUNCT	B-OTH
স্বাস্থ্য	NNP	B-ORG
ব্যবস্থা	NNP	I-ORG
উন্নয়ন	NNP	I-ORG
ফোরামের	NNP	I-ORG
প্রতিষ্ঠাতা।	NNC	B-PER

হাবিব-উন নবী খান সোহেল বলেন, ‘কাঁঠালের বার্গার খাওয়ার দিন শেষ।
হাবিব-উন	NNP	B-PER
নবী	NNP	I-PER
খান	NNP	I-PER
সোহেল	NNP	I-PER
বলেন,	VF	B-OTH
‘কাঁঠালের	PUNCT	B-OTH
বার্গার	NNC	B-OTH
খাওয়ার	NNC	B-OTH
দিন	NNC	B-OTH
শেষ।	NNC	B-OTH

সুশাসনের এইসব উদাহরণের কথা যে আমাদের সরকার বা সংস্থাগুলোর কর্তারা জানেন না, তা কিন্তু নয়।
সুশাসনের	NNC	B-OTH
এইসব	DET	B-OTH
উদাহরণের	NNC	B-OTH
কথা	NNC	B-OTH
যে	ADV	B-OTH
আমাদের	PRO	B-OTH
সরকার	NNC	B-ORG
বা	CONJ	B-OTH
সংস্থাগুলোর	NNC	B-ORG
কর্তারা	NNC	B-PER
জানেন	VF	B-OTH
না,	ADV	B-OTH
তা	PRO	B-OTH
কিন্তু	ADV	B-OTH
নয়।	VF	B-OTH

৫৮৭ খ্রিষ্টপূর্বাব্দে ফের আক্রমণ আসে ব্যবিলন বাহিনী থেকে।
৫৮৭	QF	B-D&T
খ্রিষ্টপূর্বাব্দে	NNC	I-D&T
ফের	ADV	B-OTH
আক্রমণ	NNC	B-OTH
আসে	VF	B-OTH
ব্যবিলন	NNP	B-ORG
বাহিনী	NNC	I-ORG
থেকে।	PP	B-OTH

প্রকৃতির ডাকে সাড়া দিলাম সবাই হেসেই শেষ।
প্রকৃতির	NNC	B-OTH
ডাকে	NNC	B-OTH
সাড়া	NNC	B-OTH
দিলাম	VF	B-OTH
সবাই	PRO	B-OTH
হেসেই	VNF	B-OTH
শেষ।	NNC	B-OTH

আজহার উদ্দিনের বাড়ি ফেনী জেলায়।
আজহার	NNP	B-PER
উদ্দিনের	NNP	I-PER
বাড়ি	NNC	B-OTH
ফেনী	NNP	B-GPE
জেলায়।	NNC	B-OTH

মঙ্গলবার দুপুর দেড়টা থেকে বিকাল ৪টা পর্যন্ত সিলেট রেজিস্ট্রি মাঠে একটানা ভোটগ্রহণ করা হয়।
মঙ্গলবার	NNP	B-D&T
দুপুর	NNC	I-D&T
দেড়টা	QF	I-D&T
থেকে	PP	B-OTH
বিকাল	NNC	B-D&T
৪টা	QF	I-D&T
পর্যন্ত	PP	B-OTH
সিলেট	NNP	B-LOC
রেজিস্ট্রি	NNP	I-LOC
মাঠে	NNP	I-LOC
একটানা	ADJ	B-OTH
ভোটগ্রহণ	NNC	B-OTH
করা	NNC	B-OTH
হয়।	VF	B-OTH

ভিসা দূরে থাক, আফরোজাকে ডক্যুমেন্ট জালিয়াতির জন্যে ১০ বছরের নিষেধাজ্ঞা দেয় ব্রিটিশ হাইকমিশন।
ভিসা	NNC	B-OTH
দূরে	NNC	B-OTH
থাক,	VF	B-OTH
আফরোজাকে	NNP	B-PER
ডক্যুমেন্ট	NNC	B-OTH
জালিয়াতির	NNC	B-OTH
জন্যে	PP	B-OTH
১০	QF	B-NUM
বছরের	NNC	B-UNIT
নিষেধাজ্ঞা	NNC	B-OTH
দেয়	VF	B-OTH
ব্রিটিশ	NNP	B-ORG
হাইকমিশন।	NNP	I-ORG

প্রাথমিকের পর অবশেষে বেসরকারি মাধ্যমিক বিদ্যালয় ও কলেজের সভাপতি হওয়ার ক্ষেত্রে শিক্ষাগত যোগ্যতার মানদণ্ড নির্ধারণ করছে সরকার।
প্রাথমিকের	NNC	B-OTH
পর	PP	B-OTH
অবশেষে	ADV	B-OTH
বেসরকারি	ADJ	B-ORG
মাধ্যমিক	ADJ	I-ORG
বিদ্যালয়	NNC	I-ORG
ও	CONJ	B-OTH
কলেজের	NNC	B-ORG
সভাপতি	NNC	B-PER
হওয়ার	NNC	B-OTH
ক্ষেত্রে	PP	B-OTH
শিক্ষাগত	ADJ	B-OTH
যোগ্যতার	NNC	B-OTH
মানদণ্ড	NNC	B-OTH
নির্ধারণ	NNC	B-OTH
করছে	VF	B-OTH
সরকার।	NNC	B-ORG

নামক একটি ওয়েব অ্যাপ্লিকেশন যা বিনামূল্যে কাজ করবে ইভেন্ট ভেন্যু ও ভেন্ডরদের তথ্য স্টেশন হিসেবে।
নামক	NNC	B-OTH
একটি	QF	B-NUM
ওয়েব	NNC	B-OTH
অ্যাপ্লিকেশন	NNC	B-OTH
যা	PRO	B-OTH
বিনামূল্যে	NNC	B-OTH
কাজ	NNC	B-OTH
করবে	VF	B-OTH
ইভেন্ট	NNC	B-EVENT
ভেন্যু	NNC	B-OTH
ও	CONJ	B-OTH
ভেন্ডরদের	NNC	B-PER
তথ্য	NNC	B-OTH
স্টেশন	NNC	B-OTH
হিসেবে।	PP	B-OTH

এখানে থাকিয়াই তাঁহাকে আমরা জানিয়াছি, যদি না জানিতাম তবে আমাদের মহতী বিনষ্টি হইত।
এখানে	ADV	B-OTH
থাকিয়াই	VNF	B-OTH
তাঁহাকে	PRO	B-OTH
আমরা	PRO	B-OTH
জানিয়াছি,	VF	B-OTH
যদি	CONJ	B-OTH
না	ADV	B-OTH
জানিতাম	VF	B-OTH
তবে	CONJ	B-OTH
আমাদের	PRO	B-OTH
মহতী	ADJ	B-OTH
বিনষ্টি	NNC	B-OTH
হইত।	VF	B-OTH

আইপিএলের নিলামে বাজিমাত করেছেন স্যাম কারেন, ক্যামেরুন গ্রিন এবং বেন স্টোকস।
আইপিএলের	NNP	B-EVENT
নিলামে	NNC	B-OTH
বাজিমাত	NNC	B-OTH
করেছেন	VF	B-OTH
স্যাম	NNP	B-PER
কারেন,	NNP	I-PER
ক্যামেরুন	NNP	B-PER
গ্রিন	NNP	I-PER
এবং	CONJ	B-OTH
বেন	NNP	B-PER
স্টোকস।	NNP	I-PER

একটা ফালতু কথা প্রায়ই শুনি।
একটা	QF	B-NUM
ফালতু	ADJ	B-OTH
কথা	NNC	B-OTH
প্রায়ই	ADV	B-OTH
শুনি।	VF	B-OTH

একই রকম কথা বলেন বংশাল থানার ঊর্ধ্বতন এক কর্মকর্তা।
একই	ADJ	B-OTH
রকম	NNC	B-OTH
কথা	NNC	B-OTH
বলেন	VF	B-OTH
বংশাল	NNP	B-ORG
থানার	NNC	I-ORG
ঊর্ধ্বতন	ADJ	B-OTH
এক	QF	B-NUM
কর্মকর্তা।	NNC	B-PER

আব্বু বললেন, ‘সামনে রেলগেট ফেলে রাস্তা বন্ধ করে রেখেছে না?’
আব্বু	NNC	B-PER
বললেন,	VF	B-OTH
‘সামনে	PUNCT	B-OTH
রেলগেট	NNC	B-OTH
ফেলে	VNF	B-OTH
রাস্তা	NNC	B-OTH
বন্ধ	NNC	B-OTH
করে	VNF	B-OTH
রেখেছে	VF	B-OTH
না?’	ADV	B-OTH

রাগের বশে কারো ক্ষতি করা বীরের কাজ নয়।
রাগের	NNC	B-OTH
বশে	NNC	B-OTH
কারো	PRO	B-OTH
ক্ষতি	NNC	B-OTH
করা	NNC	B-OTH
বীরের	NNC	B-PER
কাজ	NNC	B-OTH
নয়।	VF	B-OTH

জাতিসংঘের বিদায়ী আবাসিক সমন্বয়কারী রবার্ট ওয়াটকিন্স বলেছেন, বাংলাদেশে এখন নির্বাচনের সুবাতাস বইছে।
জাতিসংঘের	NNP	B-ORG
বিদায়ী	ADJ	B-OTH
আবাসিক	ADJ	B-PER
সমন্বয়কারী	NNC	B-PER
রবার্ট	NNP	B-PER
ওয়াটকিন্স	NNP	I-PER
বলেছেন,	VF	B-OTH
বাংলাদেশে	NNP	B-GPE
এখন	ADV	B-OTH
নির্বাচনের	NNC	B-EVENT
সুবাতাস	NNC	B-OTH
বইছে।	VF	B-OTH

শনিবার (১৯ নভেম্বর) দুপুরে ঢাকা বিশ্ববিদ্যালয়ের ৫৩তম সমাবর্তন অনুষ্ঠানে তিনি এ কথা বলেন।
শনিবার	NNP	B-D&T
(১৯	PUNCT	B-OTH
নভেম্বর)	NNP	B-D&T
দুপুরে	NNC	B-D&T
ঢাকা	NNP	B-ORG
বিশ্ববিদ্যালয়ের	NNP	I-ORG
৫৩তম	ADJ	B-NUM
সমাবর্তন	NNC	B-EVENT
অনুষ্ঠানে	NNC	I-EVENT
তিনি	PRO	B-OTH
এ	DET	B-OTH
কথা	NNC	B-OTH
বলেন।	VF	B-OTH

গতকাল ইএমকে সেন্টারে একাডেমি অব উইমেন অন্ট্রাপ্রেনিউরের (এডব্লিউই) সমাপনী অনুষ্ঠানে তিনি এ মন্তব্য করেন।
গতকাল	NNC	B-D&T
ইএমকে	NNP	B-ORG
সেন্টারে	NNP	I-ORG
একাডেমি	NNP	B-ORG
অব	NNP	I-ORG
উইমেন	NNP	I-ORG
অন্ট্রাপ্রেনিউরের	NNP	I-ORG
(এডব্লিউই)	PUNCT	B-OTH
সমাপনী	ADJ	B-EVENT
অনুষ্ঠানে	NNC	I-EVENT
তিনি	PRO	B-OTH
এ	DET	B-OTH
মন্তব্য	NNC	B-OTH
করেন।	VF	B-OTH

সরদার ফারুক আহমদ, শালিখা, মাগুরা।
সরদার	NNP	B-PER
ফারুক	NNP	I-PER
আহমদ,	NNP	I-PER
শালিখা,	NNP	B-LOC
মাগুরা।	NNP	B-GPE

মীন (ফেব্রুয়ারি ১৯- মার্চ ২০) : সাবধানে থাকাই ভালো।
মীন	NNP	B-OTH
(ফেব্রুয়ারি	PUNCT	B-OTH
১৯-	QF	B-D&T
মার্চ	NNP	B-D&T
২০)	QF	B-D&T
:	PUNCT	B-OTH
সাবধানে	ADJ	B-OTH
থাকাই	NNC	B-OTH
ভালো।	ADJ	B-OTH

প্রধানমন্ত্রী বলেন, তার সরকার রূপকল্প-২০৪১-এর সঙ্গে সঙ্গতি রেখে ‘স্মার্ট বাংলাদেশ’ গড়ার অঙ্গীকার করেছে।
প্রধানমন্ত্রী	NNC	B-PER
বলেন,	VF	B-OTH
তার	PRO	B-OTH
সরকার	NNC	B-ORG
রূপকল্প-২০৪১-এর	NNP	B-OTH
সঙ্গে	PP	B-OTH
সঙ্গতি	NNC	B-OTH
রেখে	VNF	B-OTH
‘স্মার্ট	PUNCT	B-OTH
বাংলাদেশ’	NNP	B-GPE
গড়ার	NNC	B-OTH
অঙ্গীকার	NNC	B-OTH
করেছে।	VF	B-OTH

মন্ত্রণালয়ের বিবৃতিতে আরো বলা হয়েছে, হামলায় আরও ৮২ হাজার ৯৫৯ জন আহত হয়েছেন।
মন্ত্রণালয়ের	NNC	B-ORG
বিবৃতিতে	NNC	B-OTH
আরো	ADJ	B-OTH
বলা	NNC	B-OTH
হয়েছে,	VF	B-OTH
হামলায়	NNC	B-OTH
আরও	ADJ	B-OTH
৮২	QF	B-NUM
হাজার	QF	I-NUM
৯৫৯	QF	I-NUM
জন	NNC	B-OTH
আহত	ADJ	B-OTH
হয়েছেন।	VF	B-OTH

অনুষ্ঠানে বিশেষ অতিথি হিসেবে উপস্থিত ছিলেন জাতীয় ক্রীড়া পরিষদের সচিব অশোক কুমার বিশ্বাস।
অনুষ্ঠানে	NNC	B-EVENT
বিশেষ	ADJ	B-OTH
অতিথি	NNC	B-PER
হিসেবে	PP	B-OTH
উপস্থিত	ADJ	B-OTH
ছিলেন	VF	B-OTH
জাতীয়	ADJ	B-ORG
ক্রীড়া	NNP	I-ORG
পরিষদের	NNC	I-ORG
সচিব	NNC	B-PER
অশোক	NNP	B-PER
কুমার	NNP	I-PER
বিশ্বাস।	NNP	I-PER

স্থানীয় সূত্রে জানা গেছে, নিহত ডাকাতরা উপজেলার মেঘনা নদীসংলগ্ন ঘাসিয়ার চরের বাসিন্দা।
স্থানীয়	ADJ	B-OTH
সূত্রে	NNC	B-OTH
জানা	NNC	B-OTH
গেছে,	VF	B-OTH
নিহত	ADJ	B-OTH
ডাকাতরা	NNC	B-PER
উপজেলার	NNC	B-OTH
মেঘনা	NNP	B-LOC
নদীসংলগ্ন	ADJ	I-LOC
ঘাসিয়ার	NNP	B-LOC
চরের	NNC	I-LOC
বাসিন্দা।	NNC	B-PER

ধরা যাক: আপনি প্রতিটি ১২ টাকা দরে ২০ টুকরা সাদা সিল্ক কিনেছেন।
ধরা	NNC	B-OTH
যাক:	VF	B-OTH
আপনি	PRO	B-OTH
প্রতিটি	DET	B-OTH
১২	QF	B-NUM
টাকা	NNC	B-UNIT
দরে	NNC	B-OTH
২০	QF	B-NUM
টুকরা	NNC	B-OTH
সাদা	ADJ	B-OTH
সিল্ক	NNC	B-OTH
কিনেছেন।	VF	B-OTH

সাম্প্রতিক সময়ে এই দার্জিলিং টিলার নৈসর্গিক সৌন্দর্য উপভোগ করতে প্রতিদিন শত শত দর্শনার্থী আসছেন এই দার্জিলিং টিলায়।
সাম্প্রতিক	ADJ	B-OTH
সময়ে	NNC	B-OTH
এই	DET	B-OTH
দার্জিলিং	NNP	B-LOC
টিলার	NNP	I-LOC
নৈসর্গিক	ADJ	B-OTH
সৌন্দর্য	NNC	B-OTH
উপভোগ	NNC	B-OTH
করতে	VNF	B-OTH
প্রতিদিন	ADV	B-OTH
শত	ADJ	B-OTH
শত	ADJ	B-OTH
দর্শনার্থী	NNC	B-PER
আসছেন	VF	B-OTH
এই	DET	B-OTH
দার্জিলিং	NNP	B-LOC
টিলায়।	NNP	I-LOC

চকরিয়ায় এক মাদ্রাসা শিক্ষার্থীকে ধর্ষণ করে এক যুবক।
চকরিয়ায়	NNP	B-LOC
এক	QF	B-NUM
মাদ্রাসা	NNC	B-ORG
শিক্ষার্থীকে	NNC	B-PER
ধর্ষণ	NNC	B-OTH
করে	VF	B-OTH
এক	QF	B-NUM
যুবক।	NNC	B-PER

চার বছরের জন্য কুড়িগ্রাম কৃষি বিশ্ববিদ্যালয়ের প্রথম উপাচার্য হিসাবে নিয়োগ পেয়েছেন অধ্যাপক ড. একেএম জাকির হোসেন।
চার	QF	B-NUM
বছরের	NNC	B-UNIT
জন্য	PP	B-OTH
কুড়িগ্রাম	NNP	B-ORG
কৃষি	NNP	I-ORG
বিশ্ববিদ্যালয়ের	NNP	I-ORG
প্রথম	ADJ	B-NUM
উপাচার্য	NNC	B-PER
হিসাবে	PP	B-OTH
নিয়োগ	NNC	B-OTH
পেয়েছেন	VF	B-OTH
অধ্যাপক	NNC	B-PER
ড.	NNP	B-PER
একেএম	NNP	I-PER
জাকির	NNP	I-PER
হোসেন।	NNP	I-PER

প্রধান বিচারপতি বলেন, শক্তিশালী গণতান্ত্রিক ব্যবস্থার জন্য শক্তিশালী ও স্বাধীন বিচার বিভাগ অপরিহার্য।
প্রধান	ADJ	B-PER
বিচারপতি	NNC	I-PER
বলেন,	VF	B-OTH
শক্তিশালী	ADJ	B-OTH
গণতান্ত্রিক	ADJ	B-OTH
ব্যবস্থার	NNC	B-OTH
জন্য	PP	B-OTH
শক্তিশালী	ADJ	B-OTH
ও	CONJ	B-OTH
স্বাধীন	ADJ	B-OTH
বিচার	NNC	B-ORG
বিভাগ	NNC	I-ORG
অপরিহার্য।	ADJ	B-OTH

লাকী আখান্দের মৃত্যুর খবরে শোকের ছায়া নেমে এসেছে সাংস্কৃতিক অঙ্গনে।
লাকী	NNP	B-PER
আখান্দের	NNP	I-PER
মৃত্যুর	NNC	B-OTH
খবরে	NNC	B-OTH
শোকের	NNC	B-OTH
ছায়া	NNC	B-OTH
নেমে	VNF	B-OTH
এসেছে	VF	B-OTH
সাংস্কৃতিক	ADJ	B-OTH
অঙ্গনে।	NNC	B-OTH

কর্কট রাশি (২১ জুন – ২০ জুলাই) : কর্কট রাশির জাতক জাতিকার দিনটি ব্যয় বহুল হতে পারে।
কর্কট	NNP	B-OTH
রাশি	NNC	B-OTH
(২১	PUNCT	B-OTH
জুন	NNP	B-D&T
–	PUNCT	B-OTH
২০	QF	B-D&T
জুলাই)	NNP	B-D&T
:	PUNCT	B-OTH
কর্কট	NNP	B-OTH
রাশির	NNC	B-OTH
জাতক	NNC	B-PER
জাতিকার	NNC	B-PER
দিনটি	NNC	B-OTH
ব্যয়	ADJ	B-OTH
বহুল	ADJ	B-OTH
হতে	VNF	B-OTH
পারে।	VF	B-OTH

করোনার মধ্যে দুটি কারণে রেমিট্যান্স বেড়েছিল, যা রেকর্ড পর্যন্ত গড়ায়।
করোনার	NNP	B-MISC
মধ্যে	PP	B-OTH
দুটি	QF	B-NUM
কারণে	NNC	B-OTH
রেমিট্যান্স	NNC	B-OTH
বেড়েছিল,	VF	B-OTH
যা	PRO	B-OTH
রেকর্ড	NNC	B-OTH
পর্যন্ত	PP	B-OTH
গড়ায়।	VF	B-OTH

আরেক প্রশ্নের জবাবে জেবেল রহমান গানি বলেন, ৫ জানুয়ারি মত আরেকটি নির্বাচন হলে দেশের গণতন্ত্র বাধাগ্রস্ত হয়ে যাবে।
আরেক	ADJ	B-OTH
প্রশ্নের	NNC	B-OTH
জবাবে	NNC	B-OTH
জেবেল	NNP	B-PER
রহমান	NNP	I-PER
গানি	NNP	I-PER
বলেন,	VF	B-OTH
৫	QF	B-D&T
জানুয়ারি	NNP	I-D&T
মত	PP	B-OTH
আরেকটি	ADJ	B-OTH
নির্বাচন	NNC	B-EVENT
হলে	VNF	B-OTH
দেশের	NNC	B-OTH
গণতন্ত্র	NNC	B-OTH
বাধাগ্রস্ত	ADJ	B-OTH
হয়ে	VNF	B-OTH
যাবে।	VF	B-OTH

কুয়েতে সড়ক দুর্ঘটনায় আলী আকবর নামে এক বাংলাদেশি নিহত হয়েছেন।
কুয়েতে	NNP	B-GPE
সড়ক	NNC	B-OTH
দুর্ঘটনায়	NNC	B-OTH
আলী	NNP	B-PER
আকবর	NNP	I-PER
নামে	NNC	B-OTH
এক	QF	B-NUM
বাংলাদেশি	NNP	B-GPE
নিহত	ADJ	B-OTH
হয়েছেন।	VF	B-OTH

ইন্দোনেশিয়ান রিসর্ট দ্বীপ বালির ডেনপাসার শহরে বজরা সন্ধি মনুমেন্টে পবিত্র ঈদুল ফিতরের নামাজ আদায় করেন মুসল্লিরা।
ইন্দোনেশিয়ান	ADJ	B-GPE
রিসর্ট	NNC	B-OTH
দ্বীপ	NNC	B-OTH
বালির	NNP	B-GPE
ডেনপাসার	NNP	B-GPE
শহরে	NNC	B-OTH
বজরা	NNP	B-LOC
সন্ধি	NNP	I-LOC
মনুমেন্টে	NNP	I-LOC
পবিত্র	ADJ	B-OTH
ঈদুল	NNP	B-EVENT
ফিতরের	NNP	I-EVENT
নামাজ	NNC	B-OTH
আদায়	NNC	B-OTH
করেন	VF	B-OTH
মুসল্লিরা।	NNC	B-PER

এ ঋতুতে কমবেশি অনেকেই ঠাণ্ডা-জ্বরের সমস্যায় ভুগছেন।
এ	DET	B-OTH
ঋতুতে	NNC	B-OTH
কমবেশি	ADJ	B-OTH
অনেকেই	PRO	B-OTH
ঠাণ্ডা-জ্বরের	NNC	B-OTH
সমস্যায়	NNC	B-OTH
ভুগছেন।	VF	B-OTH

সূর্যকুমার যাদব, কুলদীপ যাদব, অক্ষর প্যাটেল, ঋষভ পন্থ, যশস্বী জয়সওয়াল।
সূর্যকুমার	NNP	B-PER
যাদব,	NNP	I-PER
কুলদীপ	NNP	B-PER
যাদব,	NNP	I-PER
অক্ষর	NNP	B-PER
প্যাটেল,	NNP	I-PER
ঋষভ	NNP	B-PER
পন্থ,	NNP	I-PER
যশস্বী	NNP	B-PER
জয়সওয়াল।	NNP	I-PER

ত্রিদেশীয় টি-২০ সিরিজে গতকাল নিজেদের তৃতীয় ম্যাচে পাকিস্তানকে ৯ উইকেটে হারিয়েছে নিউজিল্যান্ড।
ত্রিদেশীয়	ADJ	B-EVENT
টি-২০	NNC	I-EVENT
সিরিজে	NNC	I-EVENT
গতকাল	NNC	B-D&T
নিজেদের	PRO	B-OTH
তৃতীয়	ADJ	B-NUM
ম্যাচে	NNC	B-EVENT
পাকিস্তানকে	NNP	B-GPE
৯	QF	B-NUM
উইকেটে	NNC	B-OTH
হারিয়েছে	VF	B-OTH
নিউজিল্যান্ড।	NNP	B-GPE

জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান বেলা ২টা ৪৫ মিনিটে ভাষণ শুরু করে ৩টা ৩ মিনিটে শেষ করেন।
জাতির	NNC	B-PER
পিতা	NNC	I-PER
বঙ্গবন্ধু	NNP	B-PER
শেখ	NNP	B-PER
মুজিবুর	NNP	I-PER
রহমান	NNP	I-PER
বেলা	NNC	B-D&T
২টা	QF	I-D&T
৪৫	QF	I-D&T
মিনিটে	NNC	I-D&T
ভাষণ	NNC	B-OTH
শুরু	NNC	B-OTH
করে	VNF	B-OTH
৩টা	QF	B-D&T
৩	QF	I-D&T
মিনিটে	NNC	I-D&T
শেষ	NNC	B-OTH
করেন।	VF	B-OTH

রূপা, তোমার কোন খোঁজ-খবর পাচ্ছি না বলে মনটা ভীষণ তেতো হয়ে আছে।
রূপা,	NNP	B-PER
তোমার	PRO	B-OTH
কোন	DET	B-OTH
খোঁজ-খবর	NNC	B-OTH
পাচ্ছি	VF	B-OTH
না	ADV	B-OTH
বলে	ADV	B-OTH
মনটা	NNC	B-OTH
ভীষণ	ADJ	B-OTH
তেতো	ADJ	B-OTH
হয়ে	VNF	B-OTH
আছে।	VF	B-OTH

একদম প্রথম পর্যায়ে আপনি বিভিন্ন স্টেরয়েড জাতীয় স্প্রে ব্যবহার করতে পারেন।
একদম	ADJ	B-OTH
প্রথম	ADJ	B-NUM
পর্যায়ে	NNC	B-OTH
আপনি	PRO	B-OTH
বিভিন্ন	ADJ	B-OTH
স্টেরয়েড	NNP	B-OTH
জাতীয়	ADJ	B-OTH
স্প্রে	NNC	B-OTH
ব্যবহার	NNC	B-OTH
করতে	VNF	B-OTH
পারেন।	VF	B-OTH

এই পোস্টে অনেককেই উচ্ছ্বাস প্রকাশ করে মন্তব্য করতে দেখা যায়।
এই	DET	B-OTH
পোস্টে	NNC	B-OTH
অনেককেই	PRO	B-OTH
উচ্ছ্বাস	NNC	B-OTH
প্রকাশ	NNC	B-OTH
করে	VNF	B-OTH
মন্তব্য	NNC	B-OTH
করতে	VNF	B-OTH
দেখা	NNC	B-OTH
যায়।	VF	B-OTH

